API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
24,Package,android.app.backup,CHANGES,Classes,BackupAgent ,Changed
24,Package,android.app.job,CHANGES,Classes,JobInfo.TriggerContentUri ,Added
24,Package,android.app.job,CHANGES,Classes,JobInfo ,Changed
24,Package,android.app.job,CHANGES,Classes,JobInfo.Builder ,Changed
24,Package,android.app.job,CHANGES,Classes,JobParameters ,Changed
24,Package,android.app.job,CHANGES,Classes,JobScheduler ,Changed
24,Package,android.app.usage,CHANGES,Classes,NetworkStatsManager.UsageCallback ,Added
24,Package,android.app.usage,CHANGES,Classes,NetworkStats.Bucket ,Changed
24,Package,android.app.usage,CHANGES,Classes,NetworkStatsManager ,Changed
24,Package,android.bluetooth,CHANGES,Classes,BluetoothGattCharacteristic ,Changed
24,Package,android.bluetooth,CHANGES,Classes,BluetoothGattDescriptor ,Changed
24,Package,android.bluetooth,CHANGES,Classes,BluetoothGattService ,Changed
24,Package,android.content,CHANGES,Classes,ClipDescription ,Changed
24,Package,android.content,CHANGES,Classes,ContentProviderClient ,Changed
24,Package,android.content,CHANGES,Classes,ContentResolver ,Changed
24,Package,android.content,CHANGES,Classes,Context ,Changed
24,Package,android.content,CHANGES,Classes,ContextWrapper ,Changed
24,Package,android.content,CHANGES,Classes,Intent ,Changed
24,Package,android.content,CHANGES,Classes,SyncRequest.Builder ,Changed
24,Package,android.content.pm,CHANGES,Classes,ActivityInfo.WindowLayout ,Added
24,Package,android.content.pm,CHANGES,Classes,ActivityInfo ,Changed
24,Package,android.content.pm,CHANGES,Classes,ApplicationInfo ,Changed
24,Package,android.content.pm,CHANGES,Classes,ComponentInfo ,Changed
24,Package,android.content.pm,CHANGES,Classes,FeatureInfo ,Changed
24,Package,android.content.pm,CHANGES,Classes,LauncherApps.Callback ,Changed
24,Package,android.content.pm,CHANGES,Classes,PackageInstaller.Session ,Changed
24,Package,android.content.pm,CHANGES,Classes,PackageInstaller.SessionParams ,Changed
24,Package,android.content.pm,CHANGES,Classes,PackageManager ,Changed
24,Package,android.content.pm,CHANGES,Classes,PermissionInfo ,Changed
24,Package,android.content.pm,CHANGES,Classes,ServiceInfo ,Changed
24,Package,android.content.res,CHANGES,Classes,Configuration ,Changed
24,Package,android.content.res,CHANGES,Classes,Resources.NotFoundException ,Changed
24,Package,android.database,CHANGES,Classes,CursorJoiner ,Changed
24,Package,android.database.sqlite,CHANGES,Classes,SQLiteDatabase ,Changed
24,Package,android.drm,CHANGES,Classes,DrmManagerClient ,Changed
24,Package,android.graphics,CHANGES,Classes,AvoidXfermode ,Removed
24,Package,android.graphics,CHANGES,Classes,AvoidXfermode.Mode ,Removed
24,Package,android.graphics,CHANGES,Classes,PixelXorXfermode ,Removed
24,Package,android.graphics,CHANGES,Classes,BitmapFactory.Options ,Changed
24,Package,android.graphics,CHANGES,Classes,Color ,Changed
24,Package,android.graphics,CHANGES,Classes,ImageFormat ,Changed
24,Package,android.graphics,CHANGES,Classes,Outline ,Changed
24,Package,android.graphics,CHANGES,Classes,Paint ,Changed
24,Package,android.graphics.drawable,CHANGES,Classes,GradientDrawable ,Changed
24,Package,android.graphics.drawable,CHANGES,Classes,LayerDrawable ,Changed
24,Package,android.hardware,CHANGES,Classes,SensorAdditionalInfo ,Added
24,Package,android.hardware,CHANGES,Classes,SensorEventCallback ,Added
24,Package,android.hardware,CHANGES,Classes,SensorManager.DynamicSensorCallback ,Added
24,Package,android.hardware,CHANGES,Classes,Camera ,Changed
24,Package,android.hardware,CHANGES,Classes,Sensor ,Changed
24,Package,android.hardware,CHANGES,Classes,SensorManager ,Changed
24,Package,android.hardware.camera2,CHANGES,Classes,CameraCaptureSession.CaptureCallback ,Changed
24,Package,android.hardware.camera2,CHANGES,Classes,CameraCharacteristics ,Changed
24,Package,android.hardware.camera2,CHANGES,Classes,CameraDevice ,Changed
24,Package,android.hardware.camera2,CHANGES,Classes,CameraMetadata ,Changed
24,Package,android.hardware.camera2,CHANGES,Classes,CaptureRequest ,Changed
24,Package,android.hardware.camera2,CHANGES,Classes,CaptureResult ,Changed
24,Package,android.hardware.camera2.params,CHANGES,Classes,OutputConfiguration ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssClock ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssMeasurement ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssMeasurementsEvent ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssMeasurementsEvent.Callback ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssNavigationMessage ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssNavigationMessage.Callback ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssStatus ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GnssStatus.Callback ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,OnNmeaMessageListener ,Added
24,Package,android.location,CHANGES,Classes and Interfaces,GpsSatellite ,Changed
24,Package,android.location,CHANGES,Classes and Interfaces,GpsStatus ,Changed
24,Package,android.location,CHANGES,Classes and Interfaces,GpsStatus.Listener ,Changed
24,Package,android.location,CHANGES,Classes and Interfaces,GpsStatus.NmeaListener ,Changed
24,Package,android.location,CHANGES,Classes and Interfaces,LocationManager ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioManager.AudioRecordingCallback ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,AudioRecordingConfiguration ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,AudioRouting ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,AudioRouting.OnRoutingChangedListener ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,DrmInitData ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,DrmInitData.SchemeInitData ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,MediaCodec.CryptoInfo.Pattern ,Added
24,Package,android.media,CHANGES,Classes and Interfaces,AudioAttributes ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioDeviceInfo ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioFormat ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioManager ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioRecord ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioRecord.OnRoutingChangedListener ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioTimestamp ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioTrack ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,AudioTrack.OnRoutingChangedListener ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,ExifInterface ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaCodec ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaCodec.CryptoException ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaCodec.CryptoInfo ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaCodecInfo.CodecCapabilities ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaCodecInfo.CodecProfileLevel ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaExtractor ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaFormat ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaPlayer ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaRecorder ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaRecorder.AudioSource ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaRecorder.VideoEncoder ,Changed
24,Package,android.media,CHANGES,Classes and Interfaces,MediaRouter.RouteInfo ,Changed
24,Package,android.media.browse,CHANGES,Classes,MediaBrowser ,Changed
24,Package,android.media.browse,CHANGES,Classes,MediaBrowser.SubscriptionCallback ,Changed
24,Package,android.media.session,CHANGES,Classes,MediaController.TransportControls ,Changed
24,Package,android.media.session,CHANGES,Classes,MediaSession.Callback ,Changed
24,Package,android.media.session,CHANGES,Classes,PlaybackState ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvContract.RecordedPrograms ,Added
24,Package,android.media.tv,CHANGES,Classes,TvInputInfo.Builder ,Added
24,Package,android.media.tv,CHANGES,Classes,TvInputService.RecordingSession ,Added
24,Package,android.media.tv,CHANGES,Classes,TvRecordingClient ,Added
24,Package,android.media.tv,CHANGES,Classes,TvRecordingClient.RecordingCallback ,Added
24,Package,android.media.tv,CHANGES,Classes,TvContentRating ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvContract ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvContract.Programs ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvContract.Programs.Genres ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvInputInfo ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvInputManager ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvInputManager.TvInputCallback ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvInputService ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvInputService.Session ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvTrackInfo ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvTrackInfo.Builder ,Changed
24,Package,android.media.tv,CHANGES,Classes,TvView ,Changed
24,Package,android.mtp,CHANGES,Classes,MtpEvent ,Added
24,Package,android.mtp,CHANGES,Classes,MtpObjectInfo.Builder ,Added
24,Package,android.mtp,CHANGES,Classes,MtpConstants ,Changed
24,Package,android.mtp,CHANGES,Classes,MtpDevice ,Changed
24,Package,android.mtp,CHANGES,Classes,MtpDeviceInfo ,Changed
24,Package,android.mtp,CHANGES,Classes,MtpObjectInfo ,Changed
24,Package,android.net,CHANGES,Classes,ConnectivityManager ,Changed
24,Package,android.net,CHANGES,Classes,NetworkInfo ,Changed
24,Package,android.net,CHANGES,Classes,TrafficStats ,Changed
24,Package,android.net.wifi,CHANGES,Classes,WifiEnterpriseConfig ,Changed
24,Package,android.net.wifi,CHANGES,Classes,WifiEnterpriseConfig.Eap ,Changed
24,Package,android.nfc,CHANGES,Interfaces,NfcAdapter.OnTagRemovedListener ,Added
24,Package,android.nfc,CHANGES,Classes,NfcAdapter ,Changed
24,Package,android.nfc.cardemulation,CHANGES,Classes,HostNfcFService ,Added
24,Package,android.nfc.cardemulation,CHANGES,Classes,NfcFCardEmulation ,Added
24,Package,android.opengl,CHANGES,Classes and Interfaces,GLES32 ,Added
24,Package,android.opengl,CHANGES,Classes and Interfaces,GLES32.DebugProc ,Added
24,Package,android.opengl,CHANGES,Classes,GLES30 ,Changed
24,Package,android.opengl,CHANGES,Classes,GLES31 ,Changed
24,Package,android.opengl,CHANGES,Classes,GLSurfaceView ,Changed
24,Package,android.os,CHANGES,Classes,CpuUsageInfo ,Added
24,Package,android.os,CHANGES,Classes,DeadSystemException ,Added
24,Package,android.os,CHANGES,Classes,FileUriExposedException ,Added
24,Package,android.os,CHANGES,Classes,HardwarePropertiesManager ,Added
24,Package,android.os,CHANGES,Classes,LocaleList ,Added
24,Package,android.os,CHANGES,Classes,Build.VERSION_CODES ,Changed
24,Package,android.os,CHANGES,Classes,PowerManager ,Changed
24,Package,android.os,CHANGES,Classes,Process ,Changed
24,Package,android.os,CHANGES,Classes,StrictMode.VmPolicy.Builder ,Changed
24,Package,android.os,CHANGES,Classes,UserHandle ,Changed
24,Package,android.os,CHANGES,Classes,UserManager ,Changed
24,Package,android.os.storage,CHANGES,Classes,StorageVolume ,Added
24,Package,android.os.storage,CHANGES,Classes,StorageManager ,Changed
24,Package,android.preference,CHANGES,Classes,Preference ,Changed
24,Package,android.preference,CHANGES,Classes,PreferenceManager ,Changed
24,Package,android.print,CHANGES,Classes,PrinterInfo.Builder ,Changed
24,Package,android.printservice,CHANGES,Classes,CustomPrinterIconCallback ,Added
24,Package,android.printservice,CHANGES,Classes,PrintJob ,Changed
24,Package,android.printservice,CHANGES,Classes,PrinterDiscoverySession ,Changed
24,Package,android.provider,CHANGES,Classes,BlockedNumberContract ,Added
24,Package,android.provider,CHANGES,Classes,BlockedNumberContract.BlockedNumbers ,Added
24,Package,android.provider,CHANGES,Classes and Interfaces,CallLog.Calls ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.CommonDataKinds.Callable ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.CommonDataKinds.Email ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.CommonDataKinds.Organization ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.CommonDataKinds.Phone ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.CommonDataKinds.StructuredName ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.Contacts ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.Directory ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.Intents ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.PhoneLookupColumns ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,ContactsContract.RawContactsColumns ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,DocumentsContract ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,DocumentsContract.Document ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,DocumentsContract.Root ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,DocumentsProvider ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,Settings ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,Settings.Global ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,Settings.Secure ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,Settings.System ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,Telephony.Sms.Intents ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,VoicemailContract ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,VoicemailContract.Status ,Changed
24,Package,android.provider,CHANGES,Classes and Interfaces,VoicemailContract.Voicemails ,Changed
24,Package,android.renderscript,CHANGES,Classes,Allocation ,Changed
24,Package,android.renderscript,CHANGES,Classes,Script ,Changed
24,Package,android.security,CHANGES,Classes,NetworkSecurityPolicy ,Changed
24,Package,android.security.keystore,CHANGES,Classes,KeyGenParameterSpec ,Changed
24,Package,android.security.keystore,CHANGES,Classes,KeyGenParameterSpec.Builder ,Changed
24,Package,android.security.keystore,CHANGES,Classes,KeyInfo ,Changed
24,Package,android.security.keystore,CHANGES,Classes,KeyProtection ,Changed
24,Package,android.security.keystore,CHANGES,Classes,KeyProtection.Builder ,Changed
24,Package,android.service.carrier,CHANGES,Classes,CarrierMessagingService ,Changed
24,Package,android.service.media,CHANGES,Classes,MediaBrowserService ,Changed
24,Package,android.service.media,CHANGES,Classes,MediaBrowserService.BrowserRoot ,Changed
24,Package,android.service.notification,CHANGES,Classes,Condition ,Added
24,Package,android.service.notification,CHANGES,Classes,ConditionProviderService ,Added
24,Package,android.service.notification,CHANGES,Classes,NotificationListenerService ,Changed
24,Package,android.service.notification,CHANGES,Classes,NotificationListenerService.Ranking ,Changed
24,Package,android.service.notification,CHANGES,Classes,StatusBarNotification ,Changed
24,Package,android.service.voice,CHANGES,Classes,VoiceInteractionSession ,Changed
24,Package,android.speech.tts,CHANGES,Classes,UtteranceProgressListener ,Changed
24,Package,android.telecom,CHANGES,Classes,CallScreeningService ,Added
24,Package,android.telecom,CHANGES,Classes,CallScreeningService.CallResponse ,Added
24,Package,android.telecom,CHANGES,Classes,CallScreeningService.CallResponse.Builder ,Added
24,Package,android.telecom,CHANGES,Classes,Call.Details ,Changed
24,Package,android.telecom,CHANGES,Classes,Connection ,Changed
24,Package,android.telecom,CHANGES,Classes,ConnectionService ,Changed
24,Package,android.telecom,CHANGES,Classes,InCallService ,Changed
24,Package,android.telecom,CHANGES,Classes,PhoneAccount ,Changed
24,Package,android.telecom,CHANGES,Classes,PhoneAccount.Builder ,Changed
24,Package,android.telecom,CHANGES,Classes,RemoteConference ,Changed
24,Package,android.telecom,CHANGES,Classes,TelecomManager ,Changed
24,Package,android.telephony,CHANGES,Classes,CarrierConfigManager ,Changed
24,Package,android.telephony,CHANGES,Classes,CellIdentityGsm ,Changed
24,Package,android.telephony,CHANGES,Classes,CellIdentityLte ,Changed
24,Package,android.telephony,CHANGES,Classes,CellIdentityWcdma ,Changed
24,Package,android.telephony,CHANGES,Classes,SubscriptionManager ,Changed
24,Package,android.telephony,CHANGES,Classes,TelephonyManager ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,ActivityInstrumentationTestCase2 ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,ActivityTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,ActivityUnitTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,AndroidTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,AndroidTestRunner ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,ApplicationTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,FlakyTest ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,InstrumentationTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,InstrumentationTestRunner ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,InstrumentationTestSuite ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,IsolatedContext ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,MoreAsserts ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,PerformanceTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,RenamingDelegatingContext ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,ServiceTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,SingleLaunchActivityTestCase ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,SyncBaseInstrumentation ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,TestSuiteProvider ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,TouchUtils ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,UiThreadTest ,Changed
24,Package,android.test,CHANGES,Classes and Interfaces,ViewAsserts ,Changed
24,Package,android.test.mock,CHANGES,Classes,MockApplication ,Changed
24,Package,android.test.mock,CHANGES,Classes,MockContext ,Changed
24,Package,android.test.mock,CHANGES,Classes,MockCursor ,Changed
24,Package,android.test.mock,CHANGES,Classes,MockDialogInterface ,Changed
24,Package,android.test.mock,CHANGES,Classes,MockPackageManager ,Changed
24,Package,android.test.mock,CHANGES,Classes,MockResources ,Changed
24,Package,android.test.suitebuilder.annotation,CHANGES,Classes,LargeTest ,Changed
24,Package,android.test.suitebuilder.annotation,CHANGES,Classes,MediumTest ,Changed
24,Package,android.test.suitebuilder.annotation,CHANGES,Classes,SmallTest ,Changed
24,Package,android.test.suitebuilder.annotation,CHANGES,Classes,Smoke ,Changed
24,Package,android.test.suitebuilder.annotation,CHANGES,Classes,Suppress ,Changed
24,Package,android.text,CHANGES,Classes,Html ,Changed
24,Package,android.text,CHANGES,Classes,TextUtils ,Changed
24,Package,android.text,CHANGES,Classes,TextUtils.SimpleStringSplitter ,Changed
24,Package,android.text.style,CHANGES,Classes,LocaleSpan ,Changed
24,Package,android.text.style,CHANGES,Classes,SuggestionSpan ,Changed
24,Package,android.text.util,CHANGES,Classes,Linkify ,Changed
24,Package,android.util,CHANGES,Classes,FloatProperty ,Added
24,Package,android.util,CHANGES,Classes,IntProperty ,Added
24,Package,android.util,CHANGES,Classes,DisplayMetrics ,Changed
24,Package,android.util,CHANGES,Classes,Patterns ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,Display.HdrCapabilities ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,DragAndDropPermissions ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,FrameMetrics ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,KeyboardShortcutGroup ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,KeyboardShortcutInfo ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,PixelCopy ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,PixelCopy.OnPixelCopyFinishedListener ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,PointerIcon ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,Window.OnFrameMetricsAvailableListener ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,Window.OnRestrictedCaptionAreaChangedListener ,Added
24,Package,android.view,CHANGES,Classes and Interfaces,AbsSavedState ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,Display ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,KeyEvent ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,MotionEvent ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,View ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,View.BaseSavedState ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,ViewGroup ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,ViewParent ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,Window ,Changed
24,Package,android.view,CHANGES,Classes and Interfaces,Window.Callback ,Changed
24,Package,android.view.accessibility,CHANGES,Classes,AccessibilityNodeInfo ,Changed
24,Package,android.view.accessibility,CHANGES,Classes,AccessibilityNodeInfo.AccessibilityAction ,Changed
24,Package,android.view.accessibility,CHANGES,Classes,AccessibilityWindowInfo ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,BaseInputConnection ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,EditorInfo ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,InputConnection ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,InputConnectionWrapper ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,InputMethodManager ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,InputMethodSubtype ,Changed
24,Package,android.view.inputmethod,CHANGES,Classes and Interfaces,InputMethodSubtype.InputMethodSubtypeBuilder ,Changed
24,Package,android.view.textservice,CHANGES,Classes,SpellCheckerSubtype ,Changed
24,Package,android.webkit,CHANGES,Classes,ServiceWorkerClient ,Added
24,Package,android.webkit,CHANGES,Classes,ServiceWorkerController ,Added
24,Package,android.webkit,CHANGES,Classes,ServiceWorkerWebSettings ,Added
24,Package,android.webkit,CHANGES,Classes and Interfaces,WebResourceRequest ,Changed
24,Package,android.webkit,CHANGES,Classes and Interfaces,WebSettings ,Changed
24,Package,android.webkit,CHANGES,Classes and Interfaces,WebViewClient ,Changed
24,Package,android.widget,CHANGES,Classes,AbsSeekBar ,Changed
24,Package,android.widget,CHANGES,Classes,AutoCompleteTextView ,Changed
24,Package,android.widget,CHANGES,Classes,CalendarView ,Changed
24,Package,android.widget,CHANGES,Classes,Chronometer ,Changed
24,Package,android.widget,CHANGES,Classes,DatePicker ,Changed
24,Package,android.widget,CHANGES,Classes,FrameLayout.LayoutParams ,Changed
24,Package,android.widget,CHANGES,Classes,LinearLayout ,Changed
24,Package,android.widget,CHANGES,Classes,PopupWindow ,Changed
24,Package,android.widget,CHANGES,Classes,ProgressBar ,Changed
24,Package,android.widget,CHANGES,Classes,RemoteViews ,Changed
24,Package,android.widget,CHANGES,Classes,TabWidget ,Changed
24,Package,android.widget,CHANGES,Classes,TextView ,Changed
24,Package,android.widget,CHANGES,Classes,Toolbar ,Changed
24,Package,java.awt.font,CHANGES,Classes,NumericShaper.Range ,Added
24,Package,java.awt.font,CHANGES,Classes,NumericShaper ,Changed
